          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
         
node   3 sent_total    908  recv_total    910

node   4  (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   3,    1) (   0,    0) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4)
          (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    0) (   0,    2) (   0,    2) (   0,    2) (   0,    0)
          (   0,    0) (   8,    1) (   0,    1) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   7,    1) (   0,    2) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   9,    0) (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    2) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    2) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    1) (   0,    2) (   0,    0) (   0,    0) (   8,    1) (   0,    1) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   7,    1)
          (   0,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   9,    1) (   0,    2) (   0,    2) (   0,    1) (   0,    0)
          (   0,    0) (   7,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   6,    1) (   0,    1) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    1) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   5,    1) (   0,    2) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   7,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   7,    1) (   0,    1) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   7,    1) (   0,    1) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   5,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   6,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    1) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   6,    1)
          (   0,    1) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   7,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   7,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   7,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    0) (   0,    1) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   7,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    1) (   0,    4) (   0,    0) (   0,    0)
          (   0,    0) (   7,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   7,    1) (   0,    2) (   0,    4)
          (   0,    0) (   0,    0) (   0,    0) (   7,    1) (   0,    1) (   0,    4) (   0,    0) (   0,    0) (   0,    0) (   8,    0)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
          (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1)
          (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0)
          (   0,    0) (   8,    1) (   0,    2) (   0,    4) (   0,    1) (   0,    0) (   0,    0) (   8,    1) (   0,    2) (   0,    4)
         
node   4 sent_total    911  recv_total    904

node   5  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   4,    0) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   6,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   7,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   8,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    0) (   8,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    1)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    2) (   0,    1) (   0,    0)
          (   0,    0) (   0,    0) (   8,    0) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   6,    2) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    2) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   6,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   6,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   8,    3) (   0,    1) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    1) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   7,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    0) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   6,    2) (   0,    2) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    2) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   7,    2) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    2) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   6,    2) (   0,    2)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
         
node   5 sent_total    908  recv_total    900

node   6  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   5,    0) (   0,    2)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    2) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    2) (   0,    3)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    2) (   0,    2) (   0,    0) (   0,    0) (   0,    1)
          (   9,    3) (   0,    1) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    2) (   0,    0)
          (   0,    0) (   0,    1) (   7,    3) (   0,    2) (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   8,    2) (   0,    2)
          (   0,    2) (   0,    0) (   0,    0) (   0,    1) (   9,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   6,    2) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    1) (   0,    2) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   5,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    2)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   6,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   8,    2) (   0,    1)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   8,    3) (   0,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   6,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    2) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   7,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   7,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   8,    3) (   0,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   8,    3) (   0,    3) (   0,    1) (   0,    0)
